Date,Open,High,Low,Close,Adj Close,Volume
2012-10-18,77.06,78.4,77.06,77.82,56.89,13285105
2012-10-19,77.82,77.91,75.71,76.69,56.07,8175230
2012-10-22,76.44,77.55,75.81,77.41,56.59,6536820
2012-10-23,77.4,80.13,77.01,79.87,58.39,36661590
2012-10-25,80.94,83.65,80.0,83.24,60.86,32377850
2012-10-29,83.0,84.2,82.6,82.97,60.66,13951570
2012-10-30,82.0,84.0,81.25,81.49,59.58,18996925
2012-10-31,81.46,82.43,80.95,82.32,60.18,8849940
2012-11-01,82.32,83.52,82.14,82.51,60.32,8518460
2012-11-02,82.82,84.35,82.82,84.01,61.42,9939630
2012-11-05,84.2,84.7,83.21,83.7,61.19,5853575
2012-11-06,83.6,84.35,83.11,84.16,61.53,5269325
2012-11-07,83.92,84.88,83.52,84.03,61.43,7241575
2012-11-08,82.35,84.15,82.35,83.91,61.35,5060790
2012-11-09,84.13,85.49,84.04,85.03,62.16,9982530
2012-11-12,85.0,85.99,84.8,84.97,62.12,9549265
2012-11-15,84.36,84.36,83.27,83.51,61.05,10020390
2012-11-16,83.6,84.64,82.9,83.09,60.75,6107865
2012-11-19,83.15,83.72,82.4,82.88,60.59,6938635
2012-11-20,83.3,84.13,82.93,83.93,61.36,5466705
2012-11-21,84.22,84.97,83.96,84.44,61.73,7596265
2012-11-22,84.53,84.84,83.83,84.17,61.54,4607595
2012-11-23,84.3,84.42,83.26,84.12,61.5,4281765
2012-11-26,84.0,84.68,83.72,83.9,61.34,4807645
2012-11-27,84.27,87.1,84.05,86.87,63.51,13614240
2012-11-29,86.9,89.55,86.61,88.67,64.83,15138480
2012-11-30,88.8,89.58,88.04,88.45,64.66,11040960
2012-12-03,88.64,89.8,88.22,89.48,65.42,7214650
2012-12-04,88.5,90.52,88.5,90.13,65.89,6487305
2012-12-05,90.21,90.78,89.53,90.08,65.86,6341945
2012-12-06,90.42,94.0,89.62,93.54,68.39,11082015
2012-12-07,94.6,94.6,90.68,91.09,66.59,17578005
2012-12-10,91.2,92.09,91.07,91.51,66.9,6025060
2012-12-11,91.62,93.2,90.42,91.3,66.75,7699350
2012-12-12,91.2,91.76,90.22,90.82,66.4,7044145
2012-12-13,91.0,91.18,89.21,89.61,65.51,6923545
2012-12-14,89.69,92.53,89.31,92.12,67.35,6880120
2012-12-17,92.12,93.43,92.0,93.21,68.14,6191905
2012-12-18,93.31,94.36,91.0,93.69,68.5,7799660
2012-12-19,93.79,94.95,93.4,93.95,68.69,7764605
2012-12-20,94.16,94.98,92.62,94.6,69.16,7238320
2012-12-21,94.54,94.6,91.45,91.86,67.16,13644435
2012-12-24,91.8,92.68,91.45,92.33,67.5,3488290
2012-12-26,92.4,93.4,91.89,92.77,67.82,4547165
2012-12-27,92.52,93.64,92.05,93.25,68.17,8394315
2012-12-28,93.62,93.62,91.86,92.61,67.71,5663540
2012-12-31,92.6,93.93,92.39,92.81,67.85,3882155
2013-01-01,93.35,95.7,93.21,95.4,69.75,5381020
2013-01-02,95.79,97.92,95.77,97.57,71.33,9784680
2013-01-03,97.4,99.39,97.4,98.44,71.97,11175970
2013-01-04,98.4,98.81,97.6,97.81,71.51,6492540
2013-01-07,97.81,100.28,97.81,99.65,72.85,12424670
2013-01-08,99.6,100.2,98.75,99.93,73.06,8237425
2013-01-09,100.0,101.98,100.0,100.84,73.72,13271735
2013-01-10,101.21,103.36,100.6,103.09,75.37,11726305
2013-01-11,103.3,103.31,99.3,99.68,72.87,20748980
2013-01-14,99.8,101.92,99.0,101.3,74.06,12428020
2013-01-15,101.2,106.5,101.2,105.59,77.2,24333505
2013-01-16,106.2,109.0,103.33,103.61,75.75,35973650
2013-01-17,103.22,105.76,102.0,104.78,76.6,23747745
2013-01-18,104.82,105.35,102.98,103.4,75.59,14648145
2013-01-21,103.6,104.2,102.11,102.34,74.82,9755405
2013-01-22,102.2,103.8,99.0,101.78,74.41,10474485
2013-01-23,101.87,103.39,100.3,102.89,75.22,9589035
2013-01-24,102.81,103.2,101.15,101.56,74.25,8815275
2013-01-25,101.59,101.74,98.95,100.85,73.73,13114410
2013-01-28,101.24,105.06,101.2,104.71,76.55,15045005
2013-01-29,105.18,105.2,102.01,102.29,74.78,25670720
2013-01-30,102.67,104.49,102.2,104.0,76.03,15270780
2013-01-31,104.01,104.76,103.41,104.43,76.35,7798360
2013-02-01,104.43,107.32,103.82,106.47,77.84,17842710
2013-02-04,106.6,107.78,104.59,104.96,76.73,8342665
2013-02-05,104.8,104.96,102.26,102.78,75.14,9497325
2013-02-06,103.0,103.73,100.62,102.28,74.78,12926095
2013-02-07,102.4,103.2,100.66,101.58,74.26,8800420
2013-02-08,101.02,102.77,101.02,101.93,74.52,8289905
2013-02-11,102.4,103.68,101.6,103.34,75.55,8514845
2013-02-12,103.39,104.6,102.94,104.43,76.35,7132355
2013-02-13,105.48,105.48,102.17,102.45,74.9,7447230
2013-02-14,102.41,102.49,99.36,100.29,73.32,8949720
2013-02-15,100.29,100.71,98.37,100.39,73.39,10042725
2013-02-18,100.44,101.67,99.6,100.28,73.31,6031220
2013-02-19,100.3,101.2,99.13,101.01,73.85,9129495
2013-02-20,101.4,102.19,100.76,101.84,74.45,6873390
2013-02-21,101.44,101.44,96.82,97.39,71.2,11418430
2013-02-22,97.1,98.74,95.12,98.02,71.66,11938300
2013-02-25,98.6,98.6,95.42,95.86,70.08,15535955
2013-02-26,95.6,96.0,93.7,94.43,69.04,11238880
2013-02-27,94.5,98.68,94.5,98.11,71.73,15321650
2013-02-28,99.01,99.48,93.44,94.4,69.01,25401920
2013-03-01,95.0,96.78,94.2,94.6,69.16,20642990
2013-03-04,96.0,96.0,93.64,94.99,69.45,10299945
2013-03-05,95.34,96.58,93.8,96.01,70.19,12699775
2013-03-06,97.6,97.6,95.91,96.35,70.44,6451520
2013-03-07,96.14,97.29,95.5,97.01,70.92,4397380
2013-03-08,97.36,98.1,96.04,97.17,71.04,8269145
2013-03-11,97.2,99.6,97.2,98.75,72.19,8089175
2013-03-12,99.11,100.11,97.62,98.4,71.94,8287530
2013-03-13,98.0,98.21,96.12,96.48,70.54,4364440
2013-03-14,96.47,97.68,94.2,96.95,70.88,9480165
2013-03-15,97.0,98.2,94.52,94.74,69.26,8537335
2013-03-18,94.0,94.65,91.67,91.88,67.17,12217560
2013-03-19,92.8,93.0,87.0,87.76,64.16,17212970
2013-03-20,87.76,88.72,85.71,86.24,63.05,14927190
2013-03-21,86.4,89.2,85.52,86.42,63.18,15131420
2013-03-22,86.6,88.91,86.2,88.1,64.41,11940000
2013-03-25,89.0,89.6,86.34,87.03,63.63,6875915
2013-03-26,86.8,87.23,84.54,85.06,62.19,10922525
2013-03-28,88.8,88.8,83.37,85.78,62.71,13023190
2013-04-01,85.8,86.8,84.4,86.46,63.21,7589125
2013-04-02,85.66,90.18,85.66,89.91,65.73,10772960
2013-04-03,89.8,91.94,86.7,87.09,63.67,15064410
2013-04-04,86.5,87.37,85.0,85.37,62.41,10367295
2013-04-05,85.4,86.9,84.64,85.13,62.24,9522365
2013-04-08,85.4,86.09,84.71,85.07,62.19,5022015
2013-04-09,85.8,87.36,84.71,84.91,62.08,9051245
2013-04-10,85.4,85.98,83.35,85.69,62.65,11236575
2013-04-11,86.8,87.7,85.5,87.37,63.87,10320780
2013-04-12,87.4,88.94,86.67,88.51,64.71,9257855
2013-04-15,89.0,92.66,88.62,91.58,66.95,11970230
2013-04-16,91.8,94.12,91.8,93.78,68.56,10249140
2013-04-17,94.83,97.6,93.64,95.88,70.1,33430050
2013-04-18,96.54,98.6,94.9,98.25,71.83,15909155
2013-04-22,98.6,99.8,97.57,98.87,72.28,11689930
2013-04-23,99.38,99.49,96.82,99.04,72.41,10095395
2013-04-25,99.24,101.66,98.7,100.76,73.66,13817710
2013-04-26,100.19,100.48,98.93,99.55,72.78,4704920
2013-04-29,99.55,101.54,98.35,100.99,73.83,7395980
2013-04-30,101.2,101.8,98.84,100.33,73.35,8479455
2013-05-02,100.4,102.2,100.13,100.92,73.78,8054630
2013-05-03,100.92,101.71,99.1,99.5,72.74,18797890
2013-05-06,99.4,99.6,97.4,99.28,72.58,7024525
2013-05-07,99.4,102.2,99.01,101.65,74.31,8163965
2013-05-08,101.8,102.51,100.82,101.34,74.09,4979590
2013-05-09,101.38,102.38,100.26,100.57,73.53,5064430
2013-05-10,100.2,102.35,99.9,102.0,74.57,7248730
2013-05-13,102.2,102.8,100.23,100.57,73.53,4427455
2013-05-14,100.57,102.09,99.6,101.53,74.23,6268460
2013-05-15,101.61,106.24,101.61,105.57,77.18,10867955
2013-05-16,106.0,109.4,106.0,108.51,79.33,11647435
2013-05-17,108.8,109.54,107.51,108.55,79.36,6225355
2013-05-20,108.6,109.4,105.62,105.98,77.48,6713815
2013-05-21,105.9,106.38,102.73,103.05,75.34,7879880
2013-05-22,104.0,104.53,100.97,101.97,74.55,6380590
2013-05-23,100.9,100.98,98.8,99.34,77.17,7569735
2013-05-24,100.8,101.8,99.17,101.0,78.46,6397200
2013-05-27,101.0,104.1,100.8,103.73,80.58,5746935
2013-05-28,103.8,104.5,102.6,103.09,80.08,5052105
2013-05-29,103.01,103.33,100.1,100.58,78.13,5631005
2013-05-30,100.01,101.48,99.61,100.0,77.68,5747865
2013-05-31,100.2,100.49,97.2,97.46,75.71,7125855
2013-06-03,97.51,100.79,97.3,100.54,78.1,6786515
2013-06-04,100.59,101.75,97.89,98.46,76.48,7250035
2013-06-05,97.9,100.6,97.9,99.94,77.63,5392525
2013-06-06,99.6,101.97,98.47,101.52,78.86,8151105
2013-06-07,101.2,102.98,100.1,100.52,78.08,6523260
2013-06-10,99.59,100.6,97.47,98.1,76.2,7131360
2013-06-11,97.32,97.61,93.28,94.39,73.32,9362000
2013-06-12,94.0,94.8,92.24,93.75,72.82,9948575
2013-06-13,93.0,93.94,91.03,91.35,70.96,9434155
2013-06-14,92.66,96.13,92.65,95.73,74.36,11859645
2013-06-17,96.02,97.94,94.0,96.79,75.19,11633775
2013-06-18,96.56,96.6,94.56,95.03,73.82,8210050
2013-06-19,95.34,95.89,94.12,95.64,74.29,10144520
2013-06-20,94.0,94.0,91.62,91.9,71.39,11980550
2013-06-21,91.58,92.49,89.11,90.55,70.34,21129120
2013-06-24,89.73,90.09,87.7,88.18,68.5,5562825
2013-06-25,88.61,90.8,87.15,89.53,69.55,12169990
2013-06-26,90.16,91.87,89.15,89.69,69.67,6988610
2013-06-27,91.2,92.5,87.4,88.66,68.87,11126865
2013-06-28,90.0,92.8,88.25,92.22,71.64,17389700
2013-07-01,92.64,94.38,92.24,94.03,73.04,9356370
2013-07-02,93.45,94.8,92.68,93.69,72.78,8966530
2013-07-03,92.42,94.14,91.23,92.67,71.99,10143720
2013-07-04,93.74,95.3,92.31,94.04,73.05,11272655
2013-07-05,94.74,95.6,92.6,93.06,72.29,6617615
2013-07-08,92.8,93.93,90.67,93.36,72.52,8102225
2013-07-09,93.4,96.72,93.4,95.73,74.36,10261315
2013-07-10,96.18,96.88,94.6,95.24,73.98,6475455
2013-07-11,96.6,98.88,96.4,97.31,75.59,8572490
2013-07-12,98.4,98.54,96.42,98.09,76.2,4981880
2013-07-15,98.59,100.4,97.0,100.07,77.73,8304370
2013-07-16,95.05,96.0,89.0,90.19,70.06,48102645
2013-07-17,91.0,91.18,83.32,85.37,66.31,51862030
2013-07-18,85.6,88.38,84.44,88.09,68.43,34532895
2013-07-19,88.6,89.39,84.6,84.92,65.97,24233900
2013-07-22,85.18,86.57,84.4,84.78,65.86,13173330
2013-07-23,86.48,88.58,85.65,87.73,68.15,16437705
2013-07-24,84.0,84.6,74.76,76.67,59.56,116809725
2013-07-25,76.0,78.49,73.9,74.74,58.06,59957910
2013-07-26,75.98,76.43,68.44,73.42,57.03,80554565
2013-07-29,73.6,74.25,71.42,72.69,56.46,25620020
2013-07-30,72.68,74.96,69.31,69.74,54.17,35393495
2013-07-31,69.6,69.6,57.0,64.8,50.34,103997330
2013-08-01,66.0,67.86,60.81,65.53,50.9,66343175
2013-08-02,66.0,66.98,61.0,61.74,47.96,39518370
2013-08-05,61.71,62.41,58.0,59.92,46.55,47327705
2013-08-06,58.8,59.2,54.1,55.03,42.75,42811320
2013-08-07,54.8,59.93,53.71,58.72,45.61,68961285
2013-08-08,58.38,58.74,56.0,56.61,43.97,43490955
2013-08-12,56.88,61.51,55.1,60.24,46.79,60836825
2013-08-13,59.7,63.68,59.42,61.94,48.11,79380130
2013-08-14,62.82,63.0,57.68,58.29,45.28,67281550
2013-08-16,57.8,57.8,50.52,51.66,40.13,72616170
2013-08-19,51.0,51.04,47.02,48.3,37.52,80110420
2013-08-20,46.4,49.52,44.03,48.56,37.72,95941590
2013-08-21,53.41,56.9,49.22,51.01,39.62,183243375
2013-08-22,50.12,50.6,46.74,48.5,37.67,156594290
2013-08-23,49.1,52.58,48.56,51.85,40.28,90441270
2013-08-26,52.68,53.48,50.7,52.24,40.58,58984450
